Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
40.6463,-74.0807,25465.69,168.07,979.12,34.38,1070.79,84.03,83
40.6116,-74.1824,982.9,122.23,325.95,0.0,7141.6,8.91,24
40.6912,-73.8022,36100.0,332.32,2722.19,0.0,169.34,152.79,75
40.6997,-73.8507,72484.85,171.89,1585.18,11.46,155.34,90.4,51
40.8596,-73.8757,21.96,140.06,1249.05,62.39,364.15,81.49,37
40.7658,-73.9139,72981.13,194.81,2382.23,28.01,1036.42,162.97,100
40.6762,-73.9879,8473.99,206.26,2536.29,57.3,1284.7,124.78,97
40.6481,-73.9723,50428.57,216.45,2425.52,84.03,453.27,175.71,95
40.7168,-73.9607,55416.67,268.65,3400.82,90.4,2322.39,108.23,99
40.6662,-73.8442,39320.51,229.18,2186.15,20.37,91.67,49.66,75
40.6207,-73.9816,19429.82,168.07,2408.97,0.0,146.42,154.06,87
40.5995,-74.1377,11215.74,268.65,501.66,0.0,2855.88,26.74,37
40.5908,-74.106,3345.98,147.7,621.34,3.82,496.56,28.01,68
40.8875,-73.8619,79875.0,128.6,253.37,61.12,63.66,56.02,92
40.845,-73.9113,70944.44,317.04,921.83,36.92,280.11,133.69,92
40.7269,-73.9814,92142.86,283.93,3025.22,84.03,2509.56,173.16,100
40.607,-74.0118,35375.0,127.32,1622.11,10.19,143.88,112.05,84
40.5338,-74.2402,601.07,143.88,261.01,7.64,3055.77,15.28,45
40.5918,-73.9959,21800.0,170.61,1406.93,10.19,151.52,113.32,71
40.6294,-74.1174,17387.64,201.17,1510.06,11.46,1445.13,67.48,86
40.5586,-74.2059,27.39,58.57,337.41,0.0,423.99,19.1,35
40.6321,-74.1936,982.9,6.37,14.01,2.55,320.86,0.0,2
40.7192,-73.8513,34729.41,415.08,3079.97,6.37,611.15,169.34,84
40.7192,-73.8405,24098.77,413.8,2737.47,17.83,626.43,152.79,99
40.7362,-73.88,45752.29,286.48,2639.43,29.28,369.24,145.15,97
